Número do Bem,Motivo
1444407308299,Falha na requisição HTTP
8444400393612,Falha na requisição HTTP
8444423179412,Falha na requisição HTTP
1444411608552,Falha na requisição HTTP
1444418934528,Falha na requisição HTTP
8444402588097,Falha na requisição HTTP
8444433448459,Falha na requisição HTTP
8444400311632,Falha na requisição HTTP
8444428616225,Falha na requisição HTTP
8444413973671,Falha na requisição HTTP
1555537787857,Falha na requisição HTTP
1444412914037,Falha na requisição HTTP
8444413695175,Falha na requisição HTTP
1555529619070,Falha na requisição HTTP
1444410057340,Falha na requisição HTTP
8787707130860,Falha na requisição HTTP
8444428110704,Falha na requisição HTTP
8444411798422,Falha na requisição HTTP
8787712361301,Falha na requisição HTTP
8787705238338,Falha na requisição HTTP
8787703692589,Falha na requisição HTTP
8787702516574,Falha na requisição HTTP
8444431528242,Falha na requisição HTTP
8787716727769,Falha na requisição HTTP
8444412412293,Falha na requisição HTTP
8787703514281,Falha na requisição HTTP
8787710153140,Falha na requisição HTTP
8444427830967,Falha na requisição HTTP
8787700475102,Falha na requisição HTTP
8787700956968,Falha na requisição HTTP
8787706291925,Falha na requisição HTTP
8787706963192,Falha na requisição HTTP
8787708134045,Falha na requisição HTTP
8787710417571,Falha na requisição HTTP
8787712455888,Falha na requisição HTTP
8787701401323,Falha na requisição HTTP
8444430381566,Falha na requisição HTTP
8444416274723,Falha na requisição HTTP
8787700655925,Falha na requisição HTTP
8444401647901,Falha na requisição HTTP
8555531803980,Falha na requisição HTTP
1555519675686,Falha na requisição HTTP
8444415769583,Falha na requisição HTTP
8444431278343,Falha na requisição HTTP
8555518715097,Falha na requisição HTTP
8787703650320,Falha na requisição HTTP
8787712692731,Falha na requisição HTTP
8787713047554,Falha na requisição HTTP
8787714557890,Falha na requisição HTTP
8787715150603,Falha na requisição HTTP
8444416157450,Falha na requisição HTTP
8444424998301,Falha na requisição HTTP
8787702254677,Falha na requisição HTTP
8787706307457,Falha na requisição HTTP
8787710890595,Falha na requisição HTTP
8787714605992,Falha na requisição HTTP
8787717568680,Falha na requisição HTTP
8787717960840,Falha na requisição HTTP
8787718655170,Falha na requisição HTTP
8787720470840,Falha na requisição HTTP
8555507887401,Falha na requisição HTTP
8444412311217,Falha na requisição HTTP
8047200391020,Falha na requisição HTTP
8444432739174,Falha na requisição HTTP
1444408662576,Falha na requisição HTTP
8444407623125,Falha na requisição HTTP
8444421350769,Falha na requisição HTTP
1787700753325,Falha na requisição HTTP
10222635,Falha na requisição HTTP
1444417502560,Falha na requisição HTTP
8444427578656,Falha na requisição HTTP
8787716368157,Falha na requisição HTTP
8787707238920,Falha na requisição HTTP
8555531899279,Falha na requisição HTTP
8787712147105,Falha na requisição HTTP
8555516939397,Falha na requisição HTTP
10285646,Falha na requisição HTTP
8787707111190,Falha na requisição HTTP
8787717901924,Falha na requisição HTTP
1600000072188,Falha na requisição HTTP
8444427025053,Falha na requisição HTTP
8787719011306,Falha na requisição HTTP
8444414659261,Falha na requisição HTTP
8444422746887,Falha na requisição HTTP
10283598,Falha na requisição HTTP
8444416356240,Falha na requisição HTTP
8444428790900,Falha na requisição HTTP
8444424752744,Falha na requisição HTTP
8444417953225,Falha na requisição HTTP
8444416224548,Falha na requisição HTTP
1444412517860,Falha na requisição HTTP
8444410859053,Falha na requisição HTTP
8444423401018,Falha na requisição HTTP
8444409491765,Falha na requisição HTTP
8444407755250,Falha na requisição HTTP
8444411471636,Falha na requisição HTTP
8444422250857,Falha na requisição HTTP
8444414692900,Falha na requisição HTTP
8444408925931,Falha na requisição HTTP
8444413372244,Falha na requisição HTTP
8444427898847,Falha na requisição HTTP
8444405870753,Falha na requisição HTTP
8444402561636,Falha na requisição HTTP
8444415796335,Falha na requisição HTTP
8555508681440,Falha na requisição HTTP
1555531960735,Falha na requisição HTTP
8444426570929,Falha na requisição HTTP
8444410512193,Falha na requisição HTTP
8444409789063,Falha na requisição HTTP
8444432178857,Falha na requisição HTTP
8787713190110,Falha na requisição HTTP
8444416176624,Falha na requisição HTTP
1444415256146,Falha na requisição HTTP
1444400868450,Falha na requisição HTTP
8444415165297,Falha na requisição HTTP
8787711503285,Falha na requisição HTTP
8787714168894,Falha na requisição HTTP
8787715765861,Falha na requisição HTTP
8444407851241,Falha na requisição HTTP
8444409451569,Falha na requisição HTTP
8444423099192,Falha na requisição HTTP
8444407082035,Falha na requisição HTTP
8444408682311,Falha na requisição HTTP
8444414371330,Falha na requisição HTTP
8787705791320,Falha na requisição HTTP
8555538264376,Falha na requisição HTTP
8444433161087,Falha na requisição HTTP
8444425460887,Falha na requisição HTTP
8444405745355,Falha na requisição HTTP
10210455,Falha na requisição HTTP
8444410394883,Falha na requisição HTTP
10224695,Falha na requisição HTTP
1444419637233,Falha na requisição HTTP
1444416896718,Falha na requisição HTTP
1444419482370,Falha na requisição HTTP
8444428365699,Falha na requisição HTTP
8444429675969,Falha na requisição HTTP
8444429405902,Falha na requisição HTTP
10210225,Falha na requisição HTTP
8444429925108,Falha na requisição HTTP
8444427267472,Falha na requisição HTTP
8444408036959,Falha na requisição HTTP
10214784,Falha na requisição HTTP
1444411456183,Falha na requisição HTTP
8444405181338,Falha na requisição HTTP
8444421785129,Falha na requisição HTTP
1444403220214,Falha na requisição HTTP
1444420829132,Falha na requisição HTTP
1555525307685,Falha na requisição HTTP
10177897,Falha na requisição HTTP
10177905,Falha na requisição HTTP
10181122,Falha na requisição HTTP
8444404765263,Falha na requisição HTTP
8052600181169,Falha na requisição HTTP
1444416636511,Falha na requisição HTTP
1555534507772,Falha na requisição HTTP
8444423345029,Falha na requisição HTTP
8444422785750,Falha na requisição HTTP
8444424993741,Falha na requisição HTTP
8444413410405,Falha na requisição HTTP
8052700335087,Falha na requisição HTTP
8444426340516,Falha na requisição HTTP
8444409951057,Falha na requisição HTTP
1444407721366,Falha na requisição HTTP
8444414941773,Falha na requisição HTTP
10211602,Falha na requisição HTTP
8444423688538,Falha na requisição HTTP
8444429269391,Falha na requisição HTTP
1444416442474,Falha na requisição HTTP
8082700517322,Falha na requisição HTTP
8787707299067,Falha na requisição HTTP
8787708712642,Falha na requisição HTTP
8787711603697,Falha na requisição HTTP
8787713746711,Falha na requisição HTTP
8045400483738,Falha na requisição HTTP
1444401858033,Falha na requisição HTTP
1444406664008,Falha na requisição HTTP
1444418800920,Falha na requisição HTTP
1444406709931,Falha na requisição HTTP
1159120080399,Falha na requisição HTTP
8787708642970,Falha na requisição HTTP
8787702408569,Falha na requisição HTTP
8444425508880,Falha na requisição HTTP
8787702438417,Falha na requisição HTTP
8787715449307,Falha na requisição HTTP
1555514227790,Falha na requisição HTTP
10203835,Falha na requisição HTTP
10203836,Falha na requisição HTTP
8444420114506,Falha na requisição HTTP
8787711188177,Falha na requisição HTTP
8444427292280,Falha na requisição HTTP
1444422980032,Falha na requisição HTTP
8444425538479,Falha na requisição HTTP
1444420664702,Falha na requisição HTTP
8555506723766,Falha na requisição HTTP
1444400624799,Falha na requisição HTTP
1444402342529,Falha na requisição HTTP
8444404162933,Falha na requisição HTTP
8444413601162,Falha na requisição HTTP
8444409981169,Falha na requisição HTTP
8555517881783,Falha na requisição HTTP
8787709148635,Falha na requisição HTTP
1444421543097,Falha na requisição HTTP
1444401020773,Falha na requisição HTTP
8787706409667,Falha na requisição HTTP
8787707700110,Falha na requisição HTTP
8555523122260,Falha na requisição HTTP
8787710575177,Falha na requisição HTTP
1555521709886,Falha na requisição HTTP
10219365,Falha na requisição HTTP
8444421151634,Falha na requisição HTTP
1444415815684,Falha na requisição HTTP
8555525092989,Falha na requisição HTTP
8444426876491,Falha na requisição HTTP
1444402788306,Falha na requisição HTTP
8444414299966,Falha na requisição HTTP
1444403096319,Falha na requisição HTTP
8787706712904,Falha na requisição HTTP
1444419253354,Falha na requisição HTTP
8787706939313,Falha na requisição HTTP
1444424075671,Falha na requisição HTTP
8787709042365,Falha na requisição HTTP
1444416999428,Falha na requisição HTTP
1555517895590,Falha na requisição HTTP
8555530584568,Falha na requisição HTTP
8787706438837,Falha na requisição HTTP
8787710038031,Falha na requisição HTTP
8787703295547,Falha na requisição HTTP
8787704174441,Falha na requisição HTTP
8444427792933,Falha na requisição HTTP
8444425938515,Falha na requisição HTTP
1444418997198,Falha na requisição HTTP
10212204,Falha na requisição HTTP
8444402334443,Falha na requisição HTTP
8444415127697,Falha na requisição HTTP
1555517657664,Falha na requisição HTTP
1555531145306,Falha na requisição HTTP
1444408542864,Falha na requisição HTTP
1555509086807,Falha na requisição HTTP
10208954,Falha na requisição HTTP
8444407044800,Falha na requisição HTTP
8787721898053,Falha na requisição HTTP
10206997,Falha na requisição HTTP
8787702567187,Falha na requisição HTTP
8444421467097,Falha na requisição HTTP
8555517751308,Falha na requisição HTTP
8787709449660,Falha na requisição HTTP
1444408515131,Falha na requisição HTTP
8444411252233,Falha na requisição HTTP
10274382,Falha na requisição HTTP
8787700508124,Falha na requisição HTTP
1444423649577,Falha na requisição HTTP
8555521002632,Falha na requisição HTTP
1444400104060,Falha na requisição HTTP
1444419844310,Falha na requisição HTTP
1444418370080,Falha na requisição HTTP
1444418401155,Falha na requisição HTTP
8444428909036,Falha na requisição HTTP
8041700020056,Falha na requisição HTTP
8444432564390,Falha na requisição HTTP
8444418204145,Falha na requisição HTTP
8444414062613,Falha na requisição HTTP
8444420007645,Falha na requisição HTTP
8444409712591,Falha na requisição HTTP
1444422154485,Falha na requisição HTTP
8787712929669,Falha na requisição HTTP
8787713159018,Falha na requisição HTTP
8444429658371,Falha na requisição HTTP
8444411305833,Falha na requisição HTTP
8444420578260,Falha na requisição HTTP
8787717694120,Falha na requisição HTTP
8787706271355,Falha na requisição HTTP
8555521975380,Falha na requisição HTTP
8787704019217,Falha na requisição HTTP
8555533233286,Falha na requisição HTTP
8787712502240,Falha na requisição HTTP
10193940,Falha na requisição HTTP
8787714345613,Falha na requisição HTTP
8787717209842,Falha na requisição HTTP
8444415292990,Falha na requisição HTTP
8444416710221,Falha na requisição HTTP
8444422100472,Falha na requisição HTTP
10215141,Falha na requisição HTTP
1444412465070,Falha na requisição HTTP
1787702267797,Falha na requisição HTTP
8787717189140,Falha na requisição HTTP
8444427128014,Falha na requisição HTTP
8444424107970,Falha na requisição HTTP
1444413166816,Falha na requisição HTTP
1444416800893,Falha na requisição HTTP
8444403281440,Falha na requisição HTTP
8555540254579,Falha na requisição HTTP
1787701484930,Falha na requisição HTTP
8444404983066,Falha na requisição HTTP
8444424885850,Falha na requisição HTTP
8444424562465,Falha na requisição HTTP
8555539317864,Falha na requisição HTTP
8787708693265,Falha na requisição HTTP
8787705947002,Falha na requisição HTTP
8787714936441,Falha na requisição HTTP
1444415924149,Falha na requisição HTTP
8787700302453,Falha na requisição HTTP
8444430408952,Falha na requisição HTTP
8787715545853,Falha na requisição HTTP
1444415473163,Falha na requisição HTTP
8787714403320,Falha na requisição HTTP
1787701141404,Falha na requisição HTTP
8555527320660,Falha na requisição HTTP
8787716474836,Falha na requisição HTTP
8313000000579,Falha na requisição HTTP
8787715701286,Falha na requisição HTTP
8444430436670,Falha na requisição HTTP
1444414308037,Falha na requisição HTTP
8444425189989,Falha na requisição HTTP
1444418305970,Falha na requisição HTTP
8787701620785,Falha na requisição HTTP
1444419619510,Falha na requisição HTTP
1444418848397,Falha na requisição HTTP
8555533422607,Falha na requisição HTTP
8444405059524,Falha na requisição HTTP
8444413307574,Falha na requisição HTTP
8444419622692,Falha na requisição HTTP
8787703178575,Falha na requisição HTTP
8444421161885,Falha na requisição HTTP
8444406397865,Falha na requisição HTTP
8787704973859,Falha na requisição HTTP
8444401649564,Falha na requisição HTTP
8444427938555,Falha na requisição HTTP
8555523725283,Falha na requisição HTTP
8787706078318,Falha na requisição HTTP
8787715322510,Falha na requisição HTTP
1444412500038,Falha na requisição HTTP
10216482,Falha na requisição HTTP
1444419390386,Falha na requisição HTTP
1444418137229,Falha na requisição HTTP
1555515138422,Falha na requisição HTTP
8444412034965,Falha na requisição HTTP
1444420491778,Falha na requisição HTTP
1444419482868,Falha na requisição HTTP
10277899,Falha na requisição HTTP
10277901,Falha na requisição HTTP
10215807,Falha na requisição HTTP
1444405740975,Falha na requisição HTTP
8444416427236,Falha na requisição HTTP
8555535180066,Falha na requisição HTTP
8444422360717,Falha na requisição HTTP
8444429397942,Falha na requisição HTTP
8555533361195,Falha na requisição HTTP
1444414852829,Falha na requisição HTTP
8787713975915,Falha na requisição HTTP
1787702466404,Falha na requisição HTTP
8787701597937,Falha na requisição HTTP
8787708709706,Falha na requisição HTTP
8787715255987,Falha na requisição HTTP
1787701681050,Falha na requisição HTTP
1444421210187,Falha na requisição HTTP
10278241,Falha na requisição HTTP
1555522444509,Falha na requisição HTTP
8555533574067,Falha na requisição HTTP
8444420811010,Falha na requisição HTTP
8555518098365,Falha na requisição HTTP
1444413761048,Falha na requisição HTTP
1444421333220,Falha na requisição HTTP
8444401496601,Falha na requisição HTTP
8444413489575,Falha na requisição HTTP
1444417607230,Falha na requisição HTTP
8444417043210,Falha na requisição HTTP
